City,datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,temperature_2m,relative_humidity_2m,apparent_temperature,rain,pressure_msl,wind_speed_10m,dew_point_2m,weather_code,surface_pressure,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,wind_gusts_10m,wind_direction_10m,cloud_cover,precipitation,et0_fao_evapotranspiration,vapour_pressure_deficit,cloud_cover_high,cloud_cover_low,cloud_cover_mid,soil_temperature_7_to_28cm,wind_speed_100m,wind_direction_100m,is_day,total_column_integrated_water_vapour,wet_bulb_temperature_2m,direct_radiation,direct_radiation_instant,hour,weekday,is_weekend,traffic_level
Kolkata,2016-07-01,200.7,453.4,188.2,96.6,71.0,13.6,2.57,25.1,87.1,13.8,7.24,1.86,38.1,Good,27.1175,90.17849,32.703075,0.0,997.8,9.565437,25.3675,3.0,996.6656,28.417501,0.364,19.08,109.798965,100.0,0.0,0.028285354,0.35220504,100.0,14.0,14.0,30.067501,16.595179,114.34108,1.0,67.5,25.805489,0.0,0.0,0,4,0,Medium
Kolkata,2016-07-02,248.8,147.8,59.9,95.1,238.4,7.5,9.2,21.5,141.0,3.51,16.51,9.53,314.4,Very Poor,26.5175,93.14064,31.837368,0.0,996.8,11.165805,25.317501,3.0,995.6644,27.817501,0.402,19.08,91.84757,100.0,0.0,0.024305807,0.23746848,100.0,33.0,93.0,29.4675,19.959719,97.253105,1.0,78.4,25.625694,0.0,0.0,0,5,1,Medium
Kolkata,2016-07-03,263.5,435.0,22.7,82.1,130.1,48.0,4.63,66.2,184.4,2.93,28.38,9.34,375.0,Severe,26.2175,96.22341,32.314465,0.2,996.0,6.989936,25.567501,51.0,994.8642,27.4675,0.414,15.84,214.50858,100.0,0.2,0.015697632,0.12845111,100.0,13.0,25.0,28.7675,12.496718,221.49637,1.0,77.5,25.752789,0.0,0.0,0,6,1,Medium
Kolkata,2016-07-04,455.0,166.7,48.2,63.1,18.8,28.0,6.99,50.4,157.5,12.02,2.95,3.25,58.1,Good,26.817501,90.157684,31.620724,0.0,997.9,13.570615,25.067501,3.0,996.76416,27.1175,0.399,32.039997,201.80147,100.0,0.0,0.033897392,0.34680796,100.0,13.0,86.0,28.3675,23.828083,206.9521,1.0,74.3,25.50696,0.0,0.0,0,0,0,Medium
Kolkata,2016-07-05,335.3,65.8,1.5,148.8,207.6,27.8,1.15,83.6,131.2,9.71,10.7,7.17,397.0,Severe,26.7675,94.26479,32.487926,0.4,997.6,10.495713,25.7675,51.0,996.4645,27.2175,0.428,25.56,202.1664,100.0,0.4,0.020837642,0.20148039,99.0,34.0,65.0,28.2175,20.316889,209.74478,1.0,73.1,26.030163,0.0,0.0,0,1,0,Medium
Kolkata,2016-07-06,446.4,324.7,117.1,8.6,184.8,26.6,1.99,87.5,95.9,0.02,12.03,5.4,12.7,Severe,26.5175,95.66306,32.15851,0.1,997.9,11.043261,25.7675,51.0,996.76324,27.2175,0.418,19.8,199.0257,100.0,0.1,0.019191733,0.150136,100.0,5.0,100.0,28.2175,20.447239,206.11385,1.0,74.1,25.975014,0.0,0.0,0,2,0,Medium
Kolkata,2016-07-07,339.2,220.3,87.7,1.6,245.4,13.7,6.09,25.8,82.2,8.95,26.97,3.43,104.6,Very Poor,26.6175,97.09218,33.308243,0.0,997.8,5.495161,26.1175,3.0,996.6637,27.567501,0.414,8.64,148.39255,100.0,0.0,0.013487891,0.10125184,100.0,4.0,36.0,28.6175,9.726665,182.12105,1.0,73.5,26.272648,0.0,0.0,0,3,0,Medium
Kolkata,2016-07-08,177.8,597.4,10.4,90.4,147.7,24.7,3.35,87.1,63.9,5.53,19.05,7.54,279.6,Satisfactory,26.3675,95.37484,32.050602,0.0,997.2,9.826088,25.567501,3.0,996.0634,27.6175,0.411,14.759999,118.442825,100.0,0.0,0.017911807,0.15870881,100.0,21.0,53.0,28.9675,17.57744,124.992096,1.0,71.3,25.785568,0.0,0.0,0,4,0,Medium
Kolkata,2016-07-09,290.2,15.4,129.9,84.4,75.7,17.9,8.14,47.3,179.1,12.35,5.47,4.28,119.9,Satisfactory,25.9675,93.95097,31.48724,0.0,996.2,7.9932976,24.917501,3.0,995.06305,27.4675,0.399,12.599999,82.234924,99.0,0.0,0.019936193,0.20274305,98.0,22.0,74.0,29.067501,13.339445,86.906006,1.0,72.5,25.191303,0.0,0.0,0,5,1,Medium
Kolkata,2016-07-10,71.3,364.8,14.6,36.8,43.1,4.2,9.67,19.9,5.9,14.34,5.79,6.64,388.5,Severe,26.1175,93.95751,31.588428,0.0,996.4,9.0,25.067501,3.0,995.2634,27.317501,0.395,18.0,126.86999,100.0,0.0,0.020674352,0.2043221,100.0,21.0,87.0,28.7675,15.856354,140.52757,1.0,68.8,25.341305,0.0,0.0,0,6,1,Medium
Kolkata,2016-07-11,187.4,410.2,186.3,70.9,172.2,47.5,9.82,80.7,100.1,15.56,2.38,7.41,50.4,Good,26.167501,92.84606,31.1385,0.0,996.5,11.753877,24.917501,2.0,995.3633,27.2675,0.384,21.96,117.34979,78.0,0.0,0.024317445,0.24262357,65.0,36.0,21.0,28.7175,19.513195,119.87591,1.0,70.1,25.237808,0.0,0.0,0,0,0,Medium
Kolkata,2016-07-12,256.0,116.5,7.2,44.2,4.0,34.1,4.05,20.5,108.3,6.48,4.6,9.82,263.7,Moderate,26.167501,95.08496,31.754326,0.0,999.3,9.339208,25.317501,3.0,998.16003,27.2675,0.421,20.519999,152.44728,100.0,0.0,0.018225793,0.16668415,99.0,1.0,97.0,28.667501,17.418196,161.93944,1.0,71.9,25.546246,0.0,0.0,0,1,0,Medium
Kolkata,2016-07-13,364.3,579.9,148.2,73.2,229.0,19.1,1.13,48.4,137.4,5.41,3.32,9.71,146.9,Good,26.8675,92.0582,32.384792,0.0,1000.3,10.495713,25.4675,3.0,999.1618,27.4675,0.404,19.08,185.90605,99.0,0.0,0.025086254,0.2806499,96.0,26.0,34.0,28.7175,19.13426,191.94415,1.0,71.3,25.82192,0.0,0.0,0,2,0,Medium
Kolkata,2016-07-14,296.2,115.0,112.5,40.3,198.6,31.1,7.1,26.8,88.1,0.37,6.51,8.27,115.0,Severe,27.7175,90.2199,33.85599,0.0,999.8,8.557102,25.9675,2.0,998.66547,28.2175,0.391,16.56,194.62091,60.0,0.0,0.025529662,0.36321115,28.0,29.0,34.0,29.3675,16.311613,202.03629,1.0,68.9,26.402605,1.0,2.3712249,0,3,0,Medium
Kolkata,2016-07-15,408.2,293.1,7.5,61.4,137.0,29.6,5.65,25.5,160.2,19.88,6.96,0.56,359.3,Poor,26.5175,95.66306,32.818165,0.0,999.4,6.519877,25.7675,3.0,998.26154,27.817501,0.42,14.4,186.3401,93.0,0.0,0.015169661,0.150136,88.0,36.0,34.0,29.2175,11.726277,197.87878,1.0,74.3,25.975014,0.0,0.0,0,4,0,Medium
Kolkata,2016-07-16,347.6,317.3,177.7,26.4,142.8,40.7,1.22,49.1,157.9,7.65,19.61,1.04,254.7,Moderate,26.817501,93.15537,31.895668,0.0,1000.7,14.20062,25.6175,3.0,999.561,27.5175,0.425,30.599998,210.46547,100.0,0.0,0.027879216,0.24116564,100.0,2.0,99.0,28.667501,25.364037,214.59235,1.0,72.3,25.925411,0.0,0.0,0,5,1,Medium
Kolkata,2016-07-17,306.5,514.8,157.0,138.0,88.0,32.9,0.67,13.0,36.3,12.87,8.16,0.39,294.0,Satisfactory,26.7175,93.15048,31.390572,0.0,1005.3,16.516901,25.5175,3.0,1004.1555,27.167501,0.408,28.8,200.40997,100.0,0.0,0.029734042,0.239928,34.0,4.0,100.0,28.2175,28.512817,204.62355,1.0,67.2,25.825506,0.0,0.0,0,6,1,Medium
Kolkata,2016-07-18,237.4,212.0,79.2,103.4,190.8,11.2,9.77,50.0,106.2,11.37,24.69,3.68,363.6,Poor,26.8675,93.43452,31.97255,0.0,1005.2,14.480773,25.7175,3.0,1004.0562,27.067501,0.41,25.199999,214.8754,100.0,0.0,0.025705924,0.23200703,99.0,0.0,85.0,27.9675,26.368616,218.90414,1.0,66.3,26.013945,0.0,0.0,0,0,0,Medium
Kolkata,2016-07-19,42.3,577.5,144.3,132.2,12.1,8.3,2.4,25.3,49.2,9.16,17.29,3.01,113.0,Good,26.2175,93.961876,31.84557,0.5,1002.4,8.373386,25.167501,53.0,1001.2569,26.9675,0.418,15.84,205.4633,100.0,0.5,0.020677688,0.20537996,96.0,11.0,91.0,28.1175,16.981165,212.00534,1.0,69.5,25.44131,0.0,0.0,0,1,0,Medium
Kolkata,2016-07-20,285.5,124.5,62.3,115.0,99.2,25.8,3.77,94.3,17.2,13.36,29.92,1.22,195.0,Good,27.1175,93.44627,33.034058,0.0,1001.5,10.086427,25.9675,3.0,1000.3614,27.6175,0.399,19.08,182.04536,97.0,0.0,0.021096753,0.23500443,96.0,0.0,40.0,28.6175,18.94024,188.74608,1.0,70.9,26.263803,0.0,0.0,0,2,0,Medium
Kolkata,2016-07-21,254.1,392.8,139.5,76.3,114.8,39.1,5.56,80.2,184.5,12.25,15.94,2.49,191.4,Satisfactory,26.917501,93.71419,32.78395,0.0,1002.0,9.726665,25.817501,3.0,1000.8601,27.7675,0.404,19.44,182.12105,100.0,0.0,0.021376207,0.22277427,97.0,0.0,99.0,28.9675,18.486622,186.70975,1.0,67.0,26.102602,0.0,0.0,0,3,0,Medium
Kolkata,2016-07-22,391.5,314.3,137.3,87.4,153.6,31.9,1.77,81.3,12.1,5.77,17.04,3.4,216.4,Satisfactory,26.5175,90.947525,31.757572,0.1,1003.3,9.904906,24.917501,51.0,1002.15704,27.567501,0.398,19.08,160.90642,100.0,0.1,0.026983228,0.3134079,100.0,45.0,38.0,28.8675,18.947083,165.69969,1.0,66.9,25.321209,0.0,0.0,0,4,0,Medium
Kolkata,2016-07-23,87.2,311.9,130.3,131.4,174.9,35.9,8.14,47.7,21.3,11.19,13.18,4.83,42.3,Severe,25.567501,95.06348,30.644405,0.0,1004.1,10.144082,24.7175,3.0,1002.95245,26.917501,0.413,20.519999,152.52565,94.0,0.0,0.019033218,0.16158843,92.0,17.0,24.0,28.417501,18.58451,158.40463,1.0,66.0,24.945395,0.0,0.0,0,5,1,Medium
Kolkata,2016-07-24,156.2,538.0,77.3,73.0,137.3,7.3,5.38,61.8,164.8,5.5,14.75,8.4,190.3,Moderate,25.8675,92.83065,30.989853,0.0,1005.3,9.387651,24.6175,3.0,1004.1523,26.8675,0.406,19.44,147.52882,100.0,0.0,0.022589013,0.2388835,100.0,10.0,69.0,28.2675,17.388409,152.90453,1.0,66.3,24.93823,0.0,0.0,0,6,1,Medium
Kolkata,2016-07-25,62.5,24.7,54.9,55.8,232.5,48.6,9.96,12.0,67.9,19.22,23.15,4.42,441.9,Poor,25.8675,95.074265,30.93113,0.2,1005.2,11.570515,25.0175,51.0,1004.0524,26.817501,0.411,18.72,185.35573,98.0,0.2,0.019651994,0.16411924,96.0,22.0,69.0,28.1175,20.833395,189.95056,1.0,67.2,25.24582,0.0,0.0,0,0,0,Medium
Kolkata,2016-07-26,381.4,7.9,189.9,41.2,192.0,37.7,7.59,79.3,40.0,14.92,20.59,3.79,468.2,Satisfactory,24.7675,94.464935,28.614414,1.1,1007.1,14.693999,23.817501,55.0,1005.94574,26.167501,0.426,20.880001,149.03632,100.0,1.1,0.024604289,0.17278385,100.0,99.0,98.0,27.6175,24.48,151.92761,1.0,69.1,24.067661,0.0,0.0,0,1,0,Medium
Kolkata,2016-07-27,4.5,317.0,39.9,26.8,212.8,36.8,7.67,79.5,128.5,12.58,25.82,1.13,223.6,Moderate,24.5175,95.025604,29.447556,0.7,1008.1,6.638072,23.667501,53.0,1006.94366,25.7675,0.422,14.759999,139.39879,90.0,0.7,0.017629938,0.1529851,89.0,13.0,19.0,27.2175,12.768586,158.4985,1.0,61.0,23.894003,0.0,0.0,0,2,0,Medium
Kolkata,2016-07-28,79.4,5.5,120.9,8.9,123.4,33.6,6.19,9.5,115.7,5.89,17.43,4.76,310.1,Satisfactory,25.7175,93.38002,30.979866,0.0,1006.4,8.209263,24.567501,3.0,1005.2504,26.6175,0.405,14.4,217.87505,89.0,0.0,0.020051425,0.21863103,73.0,0.0,61.0,28.0175,16.831684,221.53168,1.0,61.2,24.864695,0.0,0.0,0,3,0,Medium
Kolkata,2016-07-29,473.4,13.8,97.8,63.5,173.9,35.2,6.85,59.7,196.2,14.22,6.09,0.88,84.9,Satisfactory,26.2675,97.08473,32.93953,0.0,1003.5,3.9763298,25.7675,3.0,1002.3559,27.567501,0.387,10.440001,185.19434,96.0,0.0,0.012061318,0.09944558,93.0,0.0,46.0,29.0175,9.585739,214.28693,1.0,59.8,25.9213,0.0,0.0,0,4,0,Medium
Kolkata,2016-07-30,280.8,542.8,174.0,87.6,235.9,41.6,5.49,60.3,82.3,0.42,18.96,6.62,376.1,Very Poor,26.417501,95.65991,33.15259,0.5,1002.4,3.0758414,25.667501,53.0,1001.2575,27.7675,0.406,9.0,110.55613,99.0,0.5,0.012590757,0.14936423,98.0,2.0,31.0,29.167501,6.989936,145.49142,1.0,66.7,25.874798,0.0,0.0,0,5,1,Medium
Kolkata,2016-07-31,132.5,28.8,29.4,99.6,13.4,34.1,6.74,72.2,89.4,12.24,12.19,0.99,98.2,Very Poor,25.3675,97.35546,31.620937,0.2,1002.1,2.968636,24.917501,51.0,1000.954,27.1175,0.41,7.92,75.96373,99.0,0.2,0.012677404,0.08554244,98.0,15.0,18.0,28.8675,3.6,36.86999,1.0,63.3,25.057224,0.0,0.0,0,6,1,Medium
Kolkata,2016-08-01,387.5,573.8,185.9,91.3,194.3,7.9,9.7,78.1,162.7,13.27,1.23,7.63,364.4,Severe,25.1175,97.35058,30.725315,0.4,999.9,6.28713,24.667501,51.0,998.75574,27.2675,0.422,10.08,13.240531,100.0,0.4,0.012515482,0.0844388,99.0,23.0,66.0,29.1175,10.594036,9.782338,1.0,67.1,24.806194,0.0,0.0,0,0,0,Medium
Kolkata,2016-08-02,148.3,127.0,153.0,77.0,62.6,44.3,0.77,43.3,187.3,6.89,13.79,4.39,86.8,Poor,25.2675,96.77376,30.82119,0.3,996.4,6.8777895,24.7175,51.0,995.25995,26.917501,0.429,13.32,47.12111,100.0,0.3,0.011307326,0.103741646,99.0,100.0,98.0,28.317501,12.538134,50.82635,1.0,71.6,24.87828,0.0,0.0,0,1,0,Medium
Kolkata,2016-08-03,236.2,529.9,158.0,110.6,129.0,8.2,3.39,82.6,168.7,7.39,22.42,7.64,301.0,Good,25.417501,93.36566,30.163422,0.0,996.6,10.446206,24.2675,3.0,995.46027,26.317501,0.411,23.4,88.025116,97.0,0.0,0.022553533,0.21525168,49.0,85.0,69.0,27.7175,19.469976,93.17977,1.0,69.3,24.564915,0.0,0.0,0,2,0,Medium
Kolkata,2016-08-04,98.7,553.0,57.5,63.0,172.1,21.8,6.11,35.7,57.0,12.67,25.65,8.75,13.5,Moderate,25.4675,93.088684,29.960266,0.0,996.8,12.181625,24.2675,3.0,995.6604,26.6175,0.413,23.039999,71.0295,94.0,0.0,0.025816383,0.22490501,25.0,73.0,62.0,28.067501,21.479666,76.42955,1.0,66.5,24.576801,0.0,0.0,0,3,0,Medium
Kolkata,2016-08-05,329.8,578.9,170.3,138.4,69.9,0.4,4.69,4.2,79.0,12.1,4.24,4.71,384.0,Satisfactory,26.417501,89.592545,31.01165,0.0,998.1,12.783802,24.567501,3.0,996.96234,27.2175,0.397,27.72,99.72751,100.0,0.0,0.033424303,0.358217,100.0,57.0,33.0,28.417501,22.380884,101.12915,1.0,70.8,25.034275,0.0,0.0,0,4,0,Medium
Kolkata,2016-08-06,278.9,452.6,79.1,123.5,99.6,2.1,3.88,84.9,121.3,3.79,6.4,1.25,144.4,Severe,25.917501,94.229485,30.922188,5.9,999.0,11.525623,24.917501,63.0,997.8595,27.1175,0.439,22.68,194.47034,100.0,5.9,0.018620567,0.19283795,100.0,87.0,98.0,28.4675,20.380579,197.47487,1.0,75.7,25.17981,0.0,0.0,0,5,1,Medium
Kolkata,2016-08-07,288.6,42.9,103.4,10.6,136.1,26.7,7.91,94.6,24.3,8.93,1.31,6.68,152.2,Very Poor,25.1175,96.770226,30.051842,0.4,1000.7,10.464797,24.567501,51.0,999.5548,26.317501,0.433,23.4,139.18501,100.0,0.4,0.016751343,0.10293579,99.0,13.0,92.0,27.567501,19.272614,147.20047,1.0,73.5,24.727772,0.0,0.0,0,6,1,Medium
Kolkata,2016-08-08,302.1,130.2,149.2,86.6,226.0,12.3,7.13,38.6,49.2,3.25,26.58,1.65,408.0,Good,25.817501,96.49918,32.53441,1.4,1001.0,1.1384199,25.2175,61.0,999.85693,26.667501,0.417,9.72,198.43504,100.0,1.4,0.0084422445,0.11629653,98.0,85.0,94.0,27.5175,3.7585104,253.30067,1.0,71.6,25.390877,0.0,0.0,0,0,0,Medium
Kolkata,2016-08-09,76.0,583.2,149.9,148.1,248.3,7.2,2.6,35.5,69.5,13.27,29.8,5.9,1.7,Moderate,25.5175,97.648834,30.478645,0.0,998.2,12.7279215,25.1175,3.0,997.0592,26.317501,0.415,26.64,8.130019,100.0,0.0,0.015151898,0.07673025,97.0,77.0,80.0,27.2175,22.101183,12.225114,1.0,67.0,25.247334,0.0,0.0,0,1,0,Medium
Kolkata,2016-08-10,32.1,334.3,130.8,126.1,135.6,33.3,5.28,2.4,151.8,17.14,4.36,3.91,357.2,Severe,25.1175,95.04731,28.909176,1.1,997.2,16.992609,24.2675,55.0,996.0588,25.917501,0.429,26.64,306.38446,100.0,1.1,0.023480102,0.15785265,100.0,95.0,92.0,27.0175,27.534704,311.82007,1.0,72.8,24.494785,0.0,0.0,0,2,0,Medium
Kolkata,2016-08-11,332.9,180.1,102.3,96.1,81.2,23.8,0.97,23.1,9.4,8.07,11.91,0.91,317.4,Good,25.317501,94.20438,29.055172,0.8,999.0,17.57744,24.317501,53.0,997.8573,25.7175,0.432,36.0,214.9921,100.0,0.8,0.022838091,0.18692613,100.0,100.0,96.0,26.6175,29.68636,219.09384,1.0,74.0,24.57961,0.0,0.0,0,3,0,Medium
Kolkata,2016-08-12,312.5,115.5,189.7,19.6,90.3,20.4,4.83,71.4,145.4,9.06,8.09,8.6,422.5,Severe,25.817501,95.07244,30.952972,0.4,1001.0,10.853866,24.9675,51.0,999.85693,26.4675,0.419,21.599998,174.2895,93.0,0.4,0.018160703,0.16369605,92.0,8.0,23.0,27.5175,21.2522,181.94144,1.0,69.4,25.195744,0.0,0.0,0,4,0,Medium
Kolkata,2016-08-13,157.0,200.6,46.9,20.1,198.3,31.3,7.19,58.0,132.5,4.04,8.88,9.24,344.7,Poor,26.567501,93.97706,32.545795,0.0,1000.5,7.5685663,25.5175,2.0,999.3602,27.1175,0.397,13.32,182.72626,56.0,0.0,0.017406318,0.20912194,54.0,3.0,3.0,28.2675,16.171976,196.82149,1.0,65.0,25.791332,0.0,0.0,0,5,1,Medium
Kolkata,2016-08-14,70.6,433.1,131.1,130.9,136.2,48.5,4.42,67.3,138.3,2.79,5.12,3.73,338.8,Moderate,26.917501,95.95874,33.684227,0.0,1000.0,5.4477882,26.2175,3.0,998.86237,27.7175,0.39,9.72,172.40544,91.0,0.0,0.01272462,0.143219,89.0,5.0,13.0,28.9675,12.7279215,188.13002,1.0,67.5,26.415287,0.0,0.0,0,6,1,Medium
Kolkata,2016-08-15,227.4,470.6,105.2,17.3,118.5,2.5,0.93,98.8,165.0,18.3,15.72,5.8,56.7,Moderate,26.167501,95.93662,32.65116,0.5,997.5,3.8773184,25.4675,53.0,996.3621,27.5175,0.422,15.119999,111.801476,95.0,0.5,0.013960866,0.13779879,94.0,10.0,8.0,28.8675,7.127636,135.0001,1.0,67.7,25.663404,0.0,0.0,0,0,0,Medium
Kolkata,2016-08-16,258.5,449.3,20.5,115.4,97.9,21.5,2.11,57.1,113.6,15.9,9.34,1.5,421.0,Severe,26.3675,95.942566,32.41548,0.1,994.8,7.7879906,25.667501,51.0,993.66614,27.417501,0.408,15.4800005,56.3099,87.0,0.1,0.015977385,0.13922596,72.0,65.0,12.0,28.7175,14.658676,65.32315,1.0,63.6,25.863905,0.0,0.0,0,1,0,Medium
Kolkata,2016-08-17,87.0,187.7,126.2,111.4,216.8,11.8,7.6,77.3,105.5,14.68,10.34,6.45,105.2,Severe,26.067501,92.288055,30.162739,0.0,991.8,16.870138,24.7175,3.0,990.6683,27.317501,0.41,29.16,39.805527,100.0,0.0,0.030989138,0.26001406,98.0,99.0,40.0,28.8675,27.748037,44.474438,1.0,67.7,25.061798,0.0,0.0,0,2,0,Medium
Kolkata,2016-08-18,284.8,117.4,196.4,94.7,237.3,29.3,8.69,31.3,184.4,10.17,23.81,8.94,293.9,Satisfactory,26.067501,91.46421,30.085964,1.5,995.7,16.73516,24.567501,61.0,994.56384,26.417501,0.418,40.32,161.1752,100.0,1.5,0.030391477,0.28779554,100.0,19.0,100.0,27.5175,29.519999,167.31963,1.0,73.1,24.948246,0.0,0.0,0,3,0,Medium
Kolkata,2016-08-19,229.3,436.4,137.0,64.3,24.8,30.0,4.42,81.6,69.2,2.74,22.31,9.86,410.9,Satisfactory,26.7175,89.34745,32.254333,0.2,1001.0,7.42159,24.817501,51.0,999.8604,27.1175,0.403,12.599999,157.1663,100.0,0.2,0.022742473,0.37316942,96.0,9.0,100.0,28.1175,15.03835,168.9591,1.0,60.4,25.29523,0.0,0.0,0,4,0,Medium
Kolkata,2016-08-20,351.2,478.1,76.8,19.4,120.0,28.7,8.65,82.0,190.1,16.5,0.72,3.13,383.0,Good,26.067501,97.94837,32.58134,0.0,1001.3,4.829907,25.7175,3.0,1000.1574,27.067501,0.392,7.92,206.56499,89.0,0.0,0.011682601,0.069164515,88.0,1.0,2.0,28.3675,12.096214,216.52895,1.0,56.3,25.83956,0.0,0.0,0,5,1,Medium
Kolkata,2016-08-21,126.4,87.0,165.7,25.7,4.2,46.1,8.66,68.7,32.2,3.54,5.14,6.65,346.5,Moderate,27.2675,86.24887,32.172504,0.6,1000.0,11.525623,24.7675,53.0,998.8637,27.8675,0.384,17.28,255.52966,100.0,0.6,0.036543798,0.49750495,100.0,0.0,81.0,29.3675,22.608458,260.83774,1.0,59.4,25.397896,0.0,0.0,0,6,1,Medium
Kolkata,2016-08-22,483.1,319.1,27.0,33.0,37.9,5.4,1.52,89.2,4.5,10.11,5.1,7.19,134.5,Very Poor,25.2675,92.52132,28.742775,7.6,1002.6,17.873556,23.9675,65.0,1001.4528,26.3675,0.412,43.199997,170.72748,100.0,7.6,0.028037433,0.24050212,100.0,96.0,100.0,27.8675,29.986076,175.17932,1.0,71.4,24.30129,0.0,0.0,0,0,0,Medium
Kolkata,2016-08-23,477.1,358.3,164.9,36.3,103.6,3.8,0.75,93.9,158.4,14.91,9.24,3.04,485.0,Moderate,24.7675,97.63579,30.135803,0.0,1005.4,6.618519,24.3675,3.0,1004.24774,25.7175,0.404,11.5199995,135.0001,94.0,0.0,0.012460483,0.073797464,85.0,11.0,44.0,27.067501,13.70839,150.06857,1.0,60.7,24.493998,0.0,0.0,0,1,0,Medium
Kolkata,2016-08-24,117.8,411.5,44.1,14.0,99.6,25.6,6.01,76.2,20.1,0.74,6.01,7.57,483.1,Severe,25.6175,98.819176,32.06854,0.0,1003.2,3.8773184,25.417501,3.0,1002.0537,26.8675,0.397,6.12,248.19853,86.0,0.0,0.010124301,0.038763523,83.0,0.0,16.0,28.317501,8.089993,249.14546,1.0,61.1,25.506832,0.0,0.0,0,2,0,Medium
Kolkata,2016-08-25,241.9,277.7,146.4,60.8,136.9,32.4,7.41,4.5,194.5,14.49,15.57,3.95,497.3,Poor,26.1175,98.823555,33.189625,0.0,1004.1,1.9386592,25.917501,1.0,1002.9546,27.417501,0.376,5.7599998,158.19853,40.0,0.0,0.009498471,0.039776802,30.0,9.0,12.0,29.067501,2.0991426,210.96368,1.0,61.3,26.009731,0.0,0.0,0,3,0,Medium
Kolkata,2016-08-26,217.6,593.3,135.6,113.0,119.4,19.6,3.43,73.8,62.3,8.51,10.32,1.55,219.4,Good,26.0175,98.23854,32.655903,0.0,1004.8,3.9763298,25.7175,3.0,1003.65344,27.6175,0.383,7.2,95.19434,100.0,0.0,0.0099994745,0.0592072,99.0,11.0,21.0,29.3675,7.5685663,115.34614,1.0,64.7,25.829165,0.0,0.0,0,4,0,Medium
Kolkata,2016-08-27,185.9,341.3,151.0,27.4,187.6,43.4,1.81,8.3,162.5,6.3,2.23,1.43,77.8,Good,25.4675,94.49303,31.315563,0.0,1007.3,3.9763298,24.5175,1.0,1006.14844,27.3675,0.405,12.24,95.19434,39.0,0.0,0.0119904475,0.17920113,12.0,21.0,26.0,29.2175,5.3999996,126.86998,1.0,63.3,24.768103,0.0,0.0,0,5,1,Medium
Kolkata,2016-08-28,498.6,73.8,71.9,87.4,182.7,33.0,2.54,52.3,153.0,8.57,15.04,1.68,258.7,Satisfactory,26.1175,97.369995,32.86873,0.0,1007.3,2.968636,25.667501,2.0,1006.15094,27.417501,0.37,6.4799995,104.03627,58.0,0.0,0.009775357,0.08892536,44.0,9.0,21.0,29.067501,4.6938257,147.52882,1.0,65.8,25.810328,0.0,0.0,0,6,1,Medium
Kolkata,2016-08-29,103.4,334.6,129.1,79.2,186.0,36.9,7.86,23.8,167.5,7.24,26.48,8.53,489.2,Severe,26.6175,96.80552,33.59955,0.0,1004.9,3.2599385,26.067501,3.0,1003.7556,27.667501,0.36,5.3999996,186.3401,94.0,0.0,0.009123806,0.11123443,92.0,2.0,25.0,29.2175,5.6920996,198.43504,1.0,65.3,26.232983,0.0,0.0,0,0,0,Medium
Kolkata,2016-08-30,260.1,475.6,47.0,39.8,29.6,17.5,4.67,51.5,177.4,8.22,9.13,1.85,24.1,Moderate,26.4675,97.089,33.243893,0.0,1003.0,4.198285,25.9675,2.0,1001.8572,27.817501,0.381,6.12,149.03632,55.0,0.0,0.009607025,0.10047436,49.0,4.0,11.0,29.4675,8.350138,172.56868,1.0,62.1,26.12207,0.0,0.0,0,1,0,Medium
Kolkata,2016-08-31,374.4,560.1,58.4,119.9,92.4,17.1,7.97,5.7,48.7,0.38,24.49,2.01,376.1,Very Poor,26.8675,92.332054,33.21967,0.0,1003.7,5.00128,25.5175,3.0,1002.5579,28.1175,0.366,9.0,149.74365,100.0,0.0,0.014969004,0.270972,98.0,8.0,83.0,29.7175,11.177405,165.06853,1.0,69.2,25.860153,0.0,0.0,0,2,0,Medium
Kolkata,2016-09-01,170.1,449.8,25.3,135.4,246.0,43.1,9.4,58.6,34.8,0.14,28.73,6.59,456.4,Very Poor,26.067501,96.21926,32.07339,0.0,1003.6,6.924738,25.417501,3.0,1002.4548,27.2675,0.398,10.799999,171.02745,100.0,0.0,0.0119213285,0.12746072,99.0,1.0,71.0,28.7175,14.05845,182.93561,1.0,68.3,25.602367,0.0,0.0,0,3,0,Medium
Kolkata,2016-09-02,441.1,338.1,2.5,119.7,201.9,2.9,3.83,59.0,135.7,4.56,19.16,1.02,24.3,Very Poor,26.7675,92.601295,32.37399,0.0,1001.4,9.885262,25.4675,3.0,1000.2602,27.667501,0.4,24.119999,213.11136,100.0,0.0,0.020451995,0.2599275,99.0,0.0,92.0,28.8675,19.95972,219.14398,1.0,68.9,25.79863,0.0,0.0,0,4,0,Medium
Kolkata,2016-09-03,400.1,336.4,188.2,36.5,0.7,10.4,5.77,29.0,108.4,18.5,19.34,9.03,484.6,Severe,26.067501,92.288055,32.517967,0.2,999.7,0.71999997,24.7175,51.0,998.55927,27.317501,0.418,3.96,90.0,100.0,0.2,0.009218944,0.26001406,100.0,0.0,50.0,28.7175,3.219938,296.56497,1.0,70.4,25.061798,0.0,0.0,0,5,1,Medium
